ModelType,U,D,epoch,train_loss,val_loss,precision,recall,accuracy,f1,fpr,fnr
EDRN,64,8,36,1.4605418781544498e-05,0.155909615353896,0.9744389027431422,0.9675023212627668,0.9714242053789732,0.9709582233266036,0.0247509809840024,0.032497678737233
EDRN,64,8,37,1.1397499397739572e-05,0.1577593879057811,0.9747269890795632,0.9668833178582482,0.9712713936430318,0.9707893101305158,0.0244491397524901,0.0331166821417517
EDRN,64,8,38,1.0660730700132824e-05,0.1589106364318957,0.9747269890795632,0.9668833178582482,0.9712713936430318,0.9707893101305158,0.0244491397524901,0.0331166821417517
EDRN,64,8,39,9.847784492824128e-06,0.1600918425963475,0.9750312109862672,0.9668833178582482,0.9714242053789732,0.9709401709401708,0.0241472985209779,0.0331166821417517
EDRN,64,8,40,8.984890428109793e-06,0.1608145142403932,0.9750312109862672,0.9668833178582482,0.9714242053789732,0.9709401709401708,0.0241472985209779,0.0331166821417517
EDRN,64,8,41,8.909444501953727e-06,0.1615706745248574,0.9750312109862672,0.9668833178582482,0.9714242053789732,0.9709401709401708,0.0241472985209779,0.0331166821417517
EDRN,64,8,42,8.267117441216844e-06,0.1618598645123151,0.9753279200499688,0.9665738161559888,0.9714242053789732,0.9709311363283072,0.0238454572894657,0.0334261838440111
EDRN,64,8,43,7.952177545925784e-06,0.1623944476819955,0.9753279200499688,0.9665738161559888,0.9714242053789732,0.9709311363283072,0.0238454572894657,0.0334261838440111
EDRN,64,8,44,8.00022167788064e-06,0.1627748717482273,0.9753279200499688,0.9665738161559888,0.9714242053789732,0.9709311363283072,0.0238454572894657,0.0334261838440111
EDRN,64,8,45,7.663499055446175e-06,0.163010166814694,0.9750234155479238,0.9665738161559888,0.9712713936430318,0.9707802300279764,0.0241472985209779,0.0334261838440111
EDRN,64,8,46,7.584322049059011e-06,0.1631475555209013,0.9750234155479238,0.9665738161559888,0.9712713936430318,0.9707802300279764,0.0241472985209779,0.0334261838440111
EDRN,64,8,47,7.549012582768018e-06,0.1632845143859203,0.9750234155479238,0.9665738161559888,0.9712713936430318,0.9707802300279764,0.0241472985209779,0.0334261838440111
EDRN,64,8,48,7.546798828938196e-06,0.1633472041441844,0.9750234155479238,0.9665738161559888,0.9712713936430318,0.9707802300279764,0.0241472985209779,0.0334261838440111
EDRN,64,8,49,7.473063241456237e-06,0.163356286401932,0.9750234155479238,0.9665738161559888,0.9712713936430318,0.9707802300279764,0.0241472985209779,0.0334261838440111
EDRN,64,8,50,7.503184537409442e-06,0.1633578596206811,0.9750234155479238,0.9665738161559888,0.9712713936430318,0.9707802300279764,0.0241472985209779,0.0334261838440111
EDRN,64,16,1,0.6897183186732806,0.6866833384220417,0.6236559139784946,0.1615598885793872,0.5378973105134475,0.2566371681415929,0.0950799879263507,0.8384401114206128
EDRN,64,16,2,0.6815857463158094,0.6751594451757578,0.5624724061810155,0.3943051686784277,0.5495110024449877,0.4636098981077147,0.2991246604286146,0.6056948313215723
EDRN,64,16,3,0.6579234508367685,0.6257265210151672,0.6504548635409377,0.5753636645001547,0.6376833740831296,0.610609295450813,0.3015393902807123,0.4246363354998452
EDRN,64,16,4,0.4847584011463018,0.3556400422866528,0.8709144932320898,0.8164654905601981,0.8496332518337408,0.8428115015974441,0.1180199215212798,0.1835345094398019
EDRN,64,16,5,0.2633789339317725,0.2100220299684084,0.9231989844493812,0.9003404518724853,0.9138141809290954,0.9116264493889062,0.0730455780259583,0.0996595481275147
EDRN,64,16,6,0.1589751942799641,0.1501516138131801,0.9289156626506024,0.9545032497678736,0.9414731051344744,0.9415356434132194,0.071234530636885,0.0454967502321262
EDRN,64,16,7,0.1099484726213491,0.1194273428275035,0.953308596165739,0.9541937480656144,0.9543092909535452,0.9537509667440062,0.0455780259583459,0.0458062519343856
EDRN,64,16,8,0.0797201187994617,0.1110217806238394,0.9429771908763506,0.9724543484989168,0.9573655256723717,0.9574889532226116,0.0573498339873226,0.0275456515010832
EDRN,64,16,9,0.0575978201097593,0.1283048803989704,0.925160163075131,0.9832869080779943,0.9524755501222494,0.953338334583646,0.0775731964986417,0.0167130919220055
EDRN,64,16,10,0.0433442600859472,0.1506347323839481,0.9220515792523906,0.9848344165892912,0.9514058679706602,0.952409458246034,0.0811952912767884,0.0151655834107087
EDRN,64,16,11,0.0329050264867524,0.1015356956766201,0.9647604327666152,0.96595481275147,0.9657701711491442,0.965357253325085,0.0344099003923936,0.0340451872485298
EDRN,64,16,12,0.0176925851175418,0.1103650363018879,0.9496251874062968,0.9801918910554008,0.9645476772616136,0.9646664636003656,0.0507093268940537,0.0198081089445991
EDRN,64,16,13,0.0130161984438578,0.1204201653599739,0.9525667967577304,0.9820489012689568,0.9669926650366748,0.9670832063395306,0.0476909145789314,0.017951098731043
EDRN,64,16,14,0.0096977387393753,0.1419973293176064,0.9424161472246958,0.9826679046734758,0.96179706601467,0.9621212121212122,0.0585571989133715,0.0173320953265242
EDRN,64,16,15,0.007946516897601,0.1361488450605135,0.96212583995113,0.9749303621169916,0.9686735941320294,0.9684857801691008,0.0374283127075158,0.0250696378830083
EDRN,64,16,16,0.0035596307738719,0.1692879182788041,0.9480441922962078,0.9826679046734758,0.9648533007334964,0.9650455927051672,0.052520374283127,0.0173320953265242
EDRN,64,16,17,0.0016705921894194,0.1451444577139157,0.9618204031765424,0.9746208604147324,0.9683679706601468,0.9681783243658724,0.037730153939028,0.0253791395852677
EDRN,64,16,18,0.0008696932330237,0.1420567293579761,0.9794303797468354,0.9579077684927269,0.9692848410757946,0.9685495227663904,0.0196196800482945,0.0420922315072732
EDRN,64,16,19,0.0004827104075957,0.155029993217725,0.961561928004881,0.9755493655215104,0.9686735941320294,0.9685051467199264,0.0380319951705402,0.0244506344784896
EDRN,64,16,20,0.0006369998505113,0.1630612626098669,0.9586626139817628,0.9761683689260292,0.9674511002444988,0.9673362981137862,0.0410504074856625,0.0238316310739709
EDRN,64,16,21,0.0002843832405687,0.1620307321158739,0.9752583777012214,0.9637883008356546,0.9700488997555012,0.969489414694894,0.0238454572894657,0.0362116991643454
EDRN,64,16,22,0.0001317224812107,0.1696623260012039,0.9791535060012634,0.9594552770040236,0.96989608801956,0.9692043145224324,0.0199215212798068,0.0405447229959764
EDRN,64,16,23,0.0028629359205489,0.1668003442195745,0.9613022113022112,0.9687403280718044,0.9653117359413202,0.9650069369508248,0.0380319951705402,0.0312596719281956
EDRN,64,16,24,0.0009057889517582,0.2500544373805706,0.9887267904509284,0.9229340761374188,0.9567542787286064,0.954698255162478,0.0102626018714156,0.0770659238625812
EDRN,64,16,25,0.0055175500411468,0.1325003510484328,0.9676724137931034,0.972763850201176,0.9705073349633252,0.9702114523846272,0.0316933293087835,0.0272361497988238
EDRN,64,16,26,0.0004047007483817,0.1337245897604869,0.9749765405067252,0.9647168059424328,0.970354523227384,0.9698195395146236,0.0241472985209779,0.0352831940575673
EDRN,64,16,27,0.0001794580362352,0.143131048633502,0.9747269890795632,0.9668833178582482,0.9712713936430318,0.9707893101305158,0.0244491397524901,0.0331166821417517
EDRN,64,16,28,5.238409559856686e-05,0.1497115656160391,0.9718266253869968,0.9715258433921388,0.9720354523227384,0.9716762111128308,0.0274675520676124,0.0284741566078613
EDRN,64,16,29,2.8527268271388424e-05,0.1544013974758294,0.9718266253869968,0.9715258433921388,0.9720354523227384,0.9716762111128308,0.0274675520676124,0.0284741566078613
EDRN,64,16,30,2.227523968765756e-05,0.1568585238777674,0.972385975798945,0.9699783348808418,0.9715770171149144,0.9711806631546328,0.0268638696045879,0.0300216651191581
EDRN,64,16,31,1.6981733831646405e-05,0.1605765788027873,0.971817900278724,0.9712163416898792,0.9718826405867972,0.9715170278637772,0.0274675520676124,0.0287836583101207
EDRN,64,16,32,1.4433042679229402e-05,0.1634282303544191,0.9715258433921388,0.9715258433921388,0.9718826405867972,0.9715258433921388,0.0277693932991246,0.0284741566078613
EDRN,64,16,33,1.2487178546157687e-05,0.1644999416401753,0.9720843672456576,0.9699783348808418,0.9714242053789732,0.9710302091402014,0.0271657108361002,0.0300216651191581
EDRN,64,16,34,1.172166753349302e-05,0.1667329399631573,0.9715170278637772,0.9712163416898792,0.9717298288508558,0.9713666615075066,0.0277693932991246,0.0287836583101207
EDRN,64,16,35,1.0199964547242556e-05,0.1682983287251912,0.97180916976456,0.97090683998762,0.9717298288508558,0.9713577953243536,0.0274675520676124,0.02909316001238
EDRN,64,16,36,9.666720792176e-06,0.1694487794660605,0.97180916976456,0.97090683998762,0.9717298288508558,0.9713577953243536,0.0274675520676124,0.02909316001238
EDRN,64,16,37,8.89045432254184e-06,0.1706958536345225,0.971817900278724,0.9712163416898792,0.9718826405867972,0.9715170278637772,0.0274675520676124,0.0287836583101207
EDRN,64,16,38,8.360804298053363e-06,0.1714994523387689,0.9715082068751936,0.97090683998762,0.9715770171149144,0.9712074303405572,0.0277693932991246,0.02909316001238
EDRN,64,16,39,7.86812577101815e-06,0.1721994449885991,0.9712074303405572,0.97090683998762,0.9714242053789732,0.9710571119021824,0.0280712345306368,0.02909316001238
EDRN,64,16,40,7.551506104601475e-06,0.1727351076327837,0.9706064356435644,0.97090683998762,0.9711185819070904,0.9707566145752746,0.0286749169936613,0.02909316001238
EDRN,64,16,41,7.273385407940553e-06,0.1732940329955174,0.97090683998762,0.97090683998762,0.9712713936430318,0.97090683998762,0.0283730757621491,0.02909316001238
EDRN,64,16,42,7.238405749796164e-06,0.1736229675320478,0.9715082068751936,0.97090683998762,0.9715770171149144,0.9712074303405572,0.0277693932991246,0.02909316001238
EDRN,64,16,43,6.894063597465779e-06,0.1741106874094559,0.9712163416898792,0.9712163416898792,0.9715770171149144,0.9712163416898792,0.0280712345306368,0.0287836583101207
EDRN,64,16,44,6.782293705389118e-06,0.1744144057425168,0.9712163416898792,0.9712163416898792,0.9715770171149144,0.9712163416898792,0.0280712345306368,0.0287836583101207
EDRN,64,16,45,6.898219300392856e-06,0.1745667767066221,0.9712163416898792,0.9712163416898792,0.9715770171149144,0.9712163416898792,0.0280712345306368,0.0287836583101207
EDRN,64,16,46,6.828275261866041e-06,0.174612599496658,0.970615527373956,0.9712163416898792,0.9712713936430318,0.9709158415841584,0.0286749169936613,0.0287836583101207
EDRN,64,16,47,6.631043220295396e-06,0.1746883306365746,0.970615527373956,0.9712163416898792,0.9712713936430318,0.9709158415841584,0.0286749169936613,0.0287836583101207
EDRN,64,16,48,6.563236949065098e-06,0.1746280021392382,0.970615527373956,0.9712163416898792,0.9712713936430318,0.9709158415841584,0.0286749169936613,0.0287836583101207
EDRN,64,16,49,6.587015639944673e-06,0.1746405474841594,0.970615527373956,0.9712163416898792,0.9712713936430318,0.9709158415841584,0.0286749169936613,0.0287836583101207
EDRN,64,16,50,6.544113901441051e-06,0.1746395184443547,0.9709158415841584,0.9712163416898792,0.9714242053789732,0.9710660683892928,0.0283730757621491,0.0287836583101207
EDRN,128,2,1,0.688222892009295,0.6831330748704764,0.5536409116175653,0.308263695450325,0.535757946210269,0.3960238568588469,0.2423785089043163,0.691736304549675
EDRN,128,2,2,0.6732470805828388,0.6581128285481379,0.5963121501481725,0.5605075827917053,0.5956601466992665,0.5778557753669432,0.3700573498339873,0.4394924172082946
EDRN,128,2,3,0.5740787833929062,0.4596208723691793,0.8380434782608696,0.7158774373259053,0.7914119804400978,0.7721582373560341,0.1349230304859643,0.2841225626740947
EDRN,128,2,4,0.3487530505427947,0.2800702567283923,0.9090303232255916,0.8443206437635407,0.8814180929095354,0.8754813863928113,0.0824026562028373,0.1556793562364593
EDRN,128,2,5,0.2203813828527927,0.200929921406966,0.9397473275024296,0.8978644382544104,0.9211491442542789,0.9183285849952516,0.0561424690612737,0.1021355617455896
EDRN,128,2,6,0.1509139638107556,0.1686878937941331,0.9105930953083504,0.9551222531723924,0.9315403422982884,0.9323262839879154,0.091457893148204,0.0448777468276075
EDRN,128,2,7,0.1067178704274388,0.128889123407694,0.9650641025641026,0.9319096255029404,0.9497249388753056,0.9481971343095577,0.0329006942348324,0.0680903744970597
EDRN,128,2,8,0.0765937382641893,0.1262866470676202,0.93993993993994,0.9687403280718044,0.9540036674816624,0.9541228471269624,0.0603682463024449,0.0312596719281956
EDRN,128,2,9,0.0561884781345725,0.1470095824736815,0.9796921061251228,0.9257195914577532,0.9538508557457211,0.9519414385741566,0.0187141563537579,0.0742804085422469
EDRN,128,2,10,0.0440930904677281,0.1312004115719061,0.9395390601616282,0.9715258433921388,0.955073349633252,0.9552647595861228,0.0609719287654693,0.0284741566078613
EDRN,128,2,11,0.0339993969895518,0.1197165502951695,0.9622407923243578,0.9622407923243578,0.962713936430318,0.9622407923243578,0.0368246302444913,0.0377592076756422
EDRN,128,2,12,0.0205389682131891,0.1242601046195397,0.9544211485870556,0.9721448467966574,0.9633251833740832,0.9632014719411224,0.0452761847268336,0.0278551532033426
EDRN,128,2,13,0.0146011466411157,0.2185623233134929,0.9865636546859254,0.9090064995357474,0.948960880195599,0.9461984536082474,0.0120736492604889,0.0909935004642525
EDRN,128,2,14,0.0110291986269518,0.1698114906366054,0.9419124218051832,0.978644382544104,0.9596577017114916,0.9599271402550092,0.0588590401448837,0.021355617455896
EDRN,128,2,15,0.0068733520859565,0.2299256221606181,0.9121602288984264,0.9866914268028474,0.946515892420538,0.9479631281593816,0.0926652580742529,0.0133085731971525
EDRN,128,2,16,0.0097984131593525,0.1524049324484971,0.9562176953481302,0.9733828536056948,0.9648533007334964,0.964723926380368,0.0434651373377603,0.0266171463943051
EDRN,128,2,17,0.0019919367503182,0.1522420851083902,0.9654747225647348,0.9693593314763232,0.9677567237163814,0.9674131274131276,0.0338062179293691,0.0306406685236768
EDRN,128,2,18,0.0008076847365233,0.1535539512450878,0.9643734643734644,0.971835345094398,0.9683679706601468,0.9680900262062588,0.035013582855418,0.0281646549056019
EDRN,128,2,19,0.0005372349603039,0.1730029336535013,0.9628720466400736,0.9712163416898792,0.9672982885085576,0.9670261941448384,0.0365227890129791,0.0287836583101207
EDRN,128,2,20,0.0006149246175062,0.1881618052721023,0.9706525132688104,0.9622407923243578,0.9669926650366748,0.9664283493938453,0.0283730757621491,0.0377592076756422
EDRN,128,2,21,0.0006798274986907,0.1966362801881936,0.9659758738014228,0.9665738161559888,0.966687041564792,0.9662747524752476,0.0332025354663447,0.0334261838440111
EDRN,128,2,22,0.0006602396914384,0.1853121427389291,0.9757709251101322,0.9597647787062829,0.9683679706601468,0.9677016695272274,0.0232417748264412,0.0402352212937171
EDRN,128,2,23,0.0009257467998815,0.2346479709331806,0.9362701908957416,0.9866914268028474,0.9602689486552568,0.9608197709463532,0.0654995472381527,0.0133085731971525
EDRN,128,2,24,0.001074735565313,0.1942482281189698,0.9614796698257414,0.9733828536056948,0.96760391198044,0.9673946478006769,0.0380319951705402,0.0266171463943051
EDRN,128,2,25,0.000336753511979,0.1920442013786389,0.9772870662460568,0.9588362735995049,0.9686735941320294,0.9679737541009216,0.0217325686688801,0.0411637264004952
EDRN,128,2,26,7.610717184783985e-05,0.1944548395963815,0.971144896059572,0.9687403280718044,0.970354523227384,0.9699411217849396,0.0280712345306368,0.0312596719281956
EDRN,128,2,27,2.533037311772764e-05,0.2040945738554,0.9659300184162064,0.9740018570102136,0.9702017114914424,0.9699491447064262,0.0335043766978569,0.0259981429897864
EDRN,128,2,28,2.3022132519547365e-05,0.2046509224634904,0.9670261941448384,0.9712163416898792,0.969437652811736,0.9691167387276096,0.032297011771808,0.0287836583101207
EDRN,128,2,29,7.143345337331434e-06,0.2088357852055476,0.9665027658266748,0.9733828536056948,0.9702017114914424,0.9699306090979184,0.0329006942348324,0.0266171463943051
EDRN,128,2,30,4.887201796981262e-06,0.2099705682351039,0.9665027658266748,0.9733828536056948,0.9702017114914424,0.9699306090979184,0.0329006942348324,0.0266171463943051
EDRN,128,2,31,4.063429300388704e-06,0.2113881042370429,0.9668100799016596,0.9736923553079542,0.9705073349633252,0.9702390131071704,0.0325988530033202,0.0263076446920458
EDRN,128,2,32,3.904069621704855e-06,0.2124237676079456,0.9665130568356376,0.9736923553079542,0.970354523227384,0.9700894233734196,0.0329006942348324,0.0263076446920458
EDRN,128,2,33,3.4904711320940314e-06,0.2131813523861078,0.9674046740467404,0.9736923553079542,0.970812958435208,0.9705383310195898,0.0319951705402958,0.0263076446920458
EDRN,128,2,34,3.359770936675397e-06,0.2137187593258344,0.9673946478006769,0.9733828536056948,0.9706601466992664,0.9703795124961432,0.0319951705402958,0.0266171463943051
EDRN,128,2,35,3.150574525097209e-06,0.2141844160281694,0.9676923076923076,0.9733828536056948,0.970812958435208,0.9705292393149204,0.0316933293087835,0.0266171463943051
EDRN,128,2,36,2.9059858825611136e-06,0.2147672348297559,0.9674046740467404,0.9736923553079542,0.970812958435208,0.9705383310195898,0.0319951705402958,0.0263076446920458
EDRN,128,2,37,2.7800476822484102e-06,0.2151323677255557,0.9674046740467404,0.9736923553079542,0.970812958435208,0.9705383310195898,0.0319951705402958,0.0263076446920458
EDRN,128,2,38,2.7190842261531475e-06,0.2154675171925471,0.9676923076923076,0.9733828536056948,0.970812958435208,0.9705292393149204,0.0316933293087835,0.0266171463943051
EDRN,128,2,39,2.625406507989353e-06,0.2159145967318461,0.9670971709717096,0.9733828536056948,0.9705073349633252,0.9702298318679624,0.032297011771808,0.0266171463943051
EDRN,128,2,40,2.609390625488791e-06,0.2163675817159506,0.9667998770365815,0.9733828536056948,0.970354523227384,0.9700801974090068,0.0325988530033202,0.0266171463943051
EDRN,128,2,41,2.550837942513121e-06,0.2163322894619061,0.9673946478006769,0.9733828536056948,0.9706601466992664,0.9703795124961432,0.0319951705402958,0.0266171463943051
EDRN,128,2,42,2.509273361266213e-06,0.2160180325691516,0.9676823638042474,0.9730733519034356,0.9706601466992664,0.9703703703703704,0.0316933293087835,0.0269266480965645
EDRN,128,2,43,2.5827096889175805e-06,0.2164383370142716,0.9673946478006769,0.9733828536056948,0.9706601466992664,0.9703795124961432,0.0319951705402958,0.0266171463943051
EDRN,128,2,44,2.449216833173733e-06,0.2166813336885892,0.9673946478006769,0.9733828536056948,0.9706601466992664,0.9703795124961432,0.0319951705402958,0.0266171463943051
EDRN,128,2,45,2.411236112519733e-06,0.2167334499267431,0.9673846153846154,0.9730733519034356,0.9705073349633252,0.9702206449621972,0.0319951705402958,0.0269266480965645
EDRN,128,2,46,2.3839178890756766e-06,0.2168233795807911,0.9673946478006769,0.9733828536056948,0.9706601466992664,0.9703795124961432,0.0319951705402958,0.0266171463943051
EDRN,128,2,47,2.4147667851628703e-06,0.2168814425285045,0.9673946478006769,0.9733828536056948,0.9706601466992664,0.9703795124961432,0.0319951705402958,0.0266171463943051
EDRN,128,2,48,2.376918494370819e-06,0.2168941383178417,0.9673946478006769,0.9733828536056948,0.9706601466992664,0.9703795124961432,0.0319951705402958,0.0266171463943051
EDRN,128,2,49,2.362821444826033e-06,0.2168999440394915,0.9673946478006769,0.9733828536056948,0.9706601466992664,0.9703795124961432,0.0319951705402958,0.0266171463943051
EDRN,128,2,50,2.433618845998353e-06,0.2169010140574895,0.9673946478006769,0.9733828536056948,0.9706601466992664,0.9703795124961432,0.0319951705402958,0.0266171463943051
EDRN,128,4,1,0.687039621747457,0.6831925786458529,0.5507166482910695,0.309192200557103,0.5343826405867971,0.3960356788899901,0.246000603682463,0.6908077994428969
EDRN,128,4,2,0.6734567697231586,0.6587831607231727,0.5873959571938169,0.6115753636645002,0.5961185819070904,0.5992418498862775,0.4189556293389677,0.3884246363354998
EDRN,128,4,3,0.584715431699386,0.4862391719451317,0.767054385413392,0.7551841535128443,0.7658924205378973,0.7610729881472239,0.2236643525505584,0.2448158464871556
EDRN,128,4,4,0.3693063052800985,0.2917912705586507,0.8991213797591929,0.8551532033426184,0.8811124694376528,0.8765862944162437,0.0935707817687896,0.1448467966573816
EDRN,128,4,5,0.2299616010143206,0.1985375159061872,0.9375201288244768,0.900959455277004,0.9214547677261614,0.9188762626262628,0.0585571989133715,0.0990405447229959
EDRN,128,4,6,0.1479265876114368,0.1713659797723476,0.9079216603332358,0.9613122872175796,0.9327628361858192,0.9338544798556824,0.0950799879263507,0.0386877127824203
EDRN,128,4,7,0.1109745877866561,0.1399159104778216,0.9703799098518996,0.9328381306097184,0.952781173594132,0.9512387565093892,0.0277693932991246,0.0671618693902816
EDRN,128,4,8,0.0784442231345635,0.1345606939150737,0.9245393389880082,0.9783348808418446,0.9498777506112468,0.9506766917293232,0.0778750377301539,0.0216651191581553
EDRN,128,4,9,0.0528333170984226,0.1137064391603836,0.9527150701647346,0.9665738161559888,0.9598105134474328,0.9595944077431248,0.0467853908843948,0.0334261838440111
EDRN,128,4,10,0.0369341024018537,0.111692044024284,0.967852684144819,0.9597647787062829,0.9643948655256724,0.9637917637917638,0.0310896468457591,0.0402352212937171
EDRN,128,4,11,0.0230962810679697,0.1259693646660218,0.9457667972280808,0.9715258433921388,0.9584352078239609,0.958473282442748,0.0543314216722004,0.0284741566078613
EDRN,128,4,12,0.0201031129556493,0.1692873205129917,0.9337670017740982,0.9774063757350664,0.954614914425428,0.9550884621200664,0.0676124358587383,0.0225936242649334
EDRN,128,4,13,0.0165678901562037,0.128332916360635,0.9860480207657364,0.9405756731662024,0.9640892420537898,0.9627752257246952,0.0129791729550256,0.0594243268337975
EDRN,128,4,14,0.0084496335565255,0.1334357462250269,0.9695273631840796,0.965026307644692,0.9677567237163814,0.9672715991934232,0.029580440688198,0.0349736923553079
EDRN,128,4,15,0.0094478778348555,0.1437627111489956,0.957298606904906,0.9783348808418446,0.9677567237163814,0.9677024337976428,0.0425596136432236,0.0216651191581553
EDRN,128,4,16,0.005536364989194,0.1242600364180711,0.9710910786447,0.9668833178582482,0.969437652811736,0.9689826302729528,0.0280712345306368,0.0331166821417517
EDRN,128,4,17,0.0023758618374883,0.141320865887862,0.9690880989180836,0.9702878365831012,0.9700488997555012,0.9696875966594496,0.0301841231512224,0.0297121634168987
EDRN,128,4,18,0.0033999780429999,0.1380724964233545,0.9749451926088318,0.9634787991333952,0.9697432762836186,0.9691780821917808,0.0241472985209779,0.0365212008666047
EDRN,128,4,19,0.0015917167438601,0.1313904495193408,0.9679605668515096,0.9724543484989168,0.9705073349633252,0.9702022541299984,0.0313914880772713,0.0275456515010832
EDRN,128,4,20,0.0016386100137424,0.1507790787861897,0.9737909516380656,0.96595481275147,0.970354523227384,0.9698570540708514,0.0253546634470268,0.0340451872485298
EDRN,128,4,21,0.0001609092666792,0.2459479455764477,0.9880873593646592,0.9241720829464564,0.957059902200489,0.9550615704461858,0.01086628433444,0.0758279170535437
EDRN,128,4,22,0.0098284056797498,0.1184933059490644,0.9764816556914392,0.9637883008356546,0.9706601466992664,0.9700934579439252,0.0226380923634168,0.0362116991643454
EDRN,128,4,23,0.0011380847947573,0.1366918895107049,0.9746558197747184,0.964097802537914,0.96989608801956,0.96934806285981,0.0244491397524901,0.035902197462086
EDRN,128,4,24,0.00111943030949,0.1482705634373884,0.9749921850578306,0.9653358093469514,0.9706601466992664,0.9701399688958008,0.0241472985209779,0.0346641906530485
EDRN,128,4,25,0.0002249857796484,0.1511704738323505,0.9712341478502938,0.971835345094398,0.9718826405867972,0.9715346534653464,0.0280712345306368,0.0281646549056019
EDRN,128,4,26,3.9401611222554216e-05,0.151427047757002,0.9735037406483792,0.9665738161559888,0.9705073349633252,0.9700264016151576,0.025656504678539,0.0334261838440111
EDRN,128,4,27,2.0704337911271207e-05,0.1587225227401806,0.9732670189617656,0.9690498297740636,0.9715770171149144,0.971153846153846,0.0259583459100513,0.0309501702259362
EDRN,128,4,28,9.196986013648711e-06,0.1625096826599194,0.9715522572665428,0.9724543484989168,0.972341075794621,0.9720030935808198,0.0277693932991246,0.0275456515010832
EDRN,128,4,29,7.263083742915254e-06,0.1641583305138808,0.9721103191819028,0.97090683998762,0.9718826405867972,0.9715082068751936,0.0271657108361002,0.02909316001238
EDRN,128,4,30,6.127720402341415e-06,0.1668146430299832,0.9718004338394792,0.9705973382853604,0.9715770171149144,0.9711985134716632,0.0274675520676124,0.0294026617146394
EDRN,128,4,31,5.285354619060784e-06,0.1686815252670875,0.9721362229102168,0.971835345094398,0.972341075794621,0.9719857607181552,0.0271657108361002,0.0281646549056019
EDRN,128,4,32,4.608222372308564e-06,0.1699951359858879,0.972998137802607,0.9702878365831012,0.9720354523227384,0.9716410971641096,0.0262601871415635,0.0297121634168987
EDRN,128,4,33,4.162419794686055e-06,0.1712016274149601,0.972721636701798,0.9712163416898792,0.972341075794621,0.9719684063806722,0.0265620283730757,0.0287836583101207
EDRN,128,4,34,3.871298992827668e-06,0.1721083533305388,0.972998137802607,0.9702878365831012,0.9720354523227384,0.9716410971641096,0.0262601871415635,0.0297121634168987
EDRN,128,4,35,3.681093941255453e-06,0.1730348570988728,0.973014888337469,0.97090683998762,0.972341075794621,0.9719597211463982,0.0262601871415635,0.02909316001238
EDRN,128,4,36,3.562098951393777e-06,0.1732445577016243,0.9732919254658384,0.9699783348808418,0.9720354523227384,0.9716323050689816,0.0259583459100513,0.0300216651191581
EDRN,128,4,37,3.571857512532425e-06,0.1738814275998335,0.9726962457337884,0.9702878365831012,0.9718826405867972,0.971490548497056,0.0265620283730757,0.0297121634168987
EDRN,128,4,38,3.183048014635622e-06,0.1738771566977867,0.972998137802607,0.9702878365831012,0.9720354523227384,0.9716410971641096,0.0262601871415635,0.0297121634168987
EDRN,128,4,39,3.1339334896074438e-06,0.1744156462641862,0.972998137802607,0.9702878365831012,0.9720354523227384,0.9716410971641096,0.0262601871415635,0.0297121634168987
EDRN,128,4,40,2.9861065273123063e-06,0.1749128120449873,0.972998137802607,0.9702878365831012,0.9720354523227384,0.9716410971641096,0.0262601871415635,0.0297121634168987
EDRN,128,4,41,2.875184775392042e-06,0.1753451835650664,0.972998137802607,0.9702878365831012,0.9720354523227384,0.9716410971641096,0.0262601871415635,0.0297121634168987
EDRN,128,4,42,2.9084538062726588e-06,0.1756628728829897,0.9729897547345544,0.9699783348808418,0.9718826405867972,0.9714817110973342,0.0262601871415635,0.0300216651191581
EDRN,128,4,43,2.840170874553503e-06,0.1759011458892088,0.9729897547345544,0.9699783348808418,0.9718826405867972,0.9714817110973342,0.0262601871415635,0.0300216651191581
EDRN,128,4,44,2.833975243605052e-06,0.1761846295916117,0.9730065156686316,0.9705973382853604,0.9721882640586798,0.9718004338394792,0.0262601871415635,0.0294026617146394
EDRN,128,4,45,2.763468925282863e-06,0.1763825439489804,0.972998137802607,0.9702878365831012,0.9720354523227384,0.9716410971641096,0.0262601871415635,0.0297121634168987
EDRN,128,4,46,2.6726612444550624e-06,0.1765171988652302,0.972998137802607,0.9702878365831012,0.9720354523227384,0.9716410971641096,0.0262601871415635,0.0297121634168987
EDRN,128,4,47,2.6530863823819136e-06,0.1765716895461082,0.9729897547345544,0.9699783348808418,0.9718826405867972,0.9714817110973342,0.0262601871415635,0.0300216651191581
EDRN,128,4,48,2.7159531725828856e-06,0.1766051965264173,0.9729897547345544,0.9699783348808418,0.9718826405867972,0.9714817110973342,0.0262601871415635,0.0300216651191581
EDRN,128,4,49,2.6303609557815503e-06,0.1766235415752117,0.9729897547345544,0.9699783348808418,0.9718826405867972,0.9714817110973342,0.0262601871415635,0.0300216651191581
EDRN,128,4,50,2.741864831862656e-06,0.1766252064934143,0.9729897547345544,0.9699783348808418,0.9718826405867972,0.9714817110973342,0.0262601871415635,0.0300216651191581
EDRN,128,8,1,0.6862037422565314,0.6814620219744169,0.5541904344010531,0.3909006499535747,0.5440097799511002,0.4584392014519056,0.3066706912164201,0.6090993500464252
EDRN,128,8,2,0.6721046016766474,0.6597663760185242,0.5971479500891266,0.6220984215413184,0.6062041564792175,0.6093678944974988,0.4092967099305765,0.3779015784586815
